"","X","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","species","genotype","chamber.channel","run","temp.Cat","start.time","stop.time","light_dark","treatment","surf.area.cm2","volume","block","chl.ugcm2","chlA.ug.sample","umol.sec","BLANK","blank.rate","umol.sec.corr","umol.chl.ug.hr","Rate.ln"
"709",709,"PV31_L_20_O2",201.81126703629,0.0075515120967744,20.2701666666667,"PV31_L","P. verrucosa","31",NA,"L4",20,2021-03-24 11:55:00,2021-03-24 12:15:00,"light","control",74.64,0.62,8,0.218633751,0.277613333,0.00468193750000013,"0",-0.00076778728876967,0.0054497247887698,70.670270147188,4.25943899933614
"712",712,"PV12_L_22_O2",226.715241257036,0.0215860412757974,21.9527959183673,"PV12_L","P. verrucosa","12",NA,"L4",22,2021-03-24 12:29:00,2021-03-24 12:49:00,"light","enriched",56.64,0.62,3,1.798010682,1.927713333,0.0133833455909944,"0",-0.00127871778068115,0.0146620633716755,27.3813679837384,3.31350824718274
"713",713,"PV14_L_22_O2",232.91878350476,0.0256601980523032,22.3929387755102,"PV14_L","P. verrucosa","14",NA,"L4",22,2021-03-24 12:29:00,2021-03-24 12:49:00,"light","enriched",80.57,0.595,4,1.131342037,1.377946667,0.0152678178411204,"0",-0.00127871778068115,0.0165465356218015,43.2291972287818,3.7688267086654
"714",714,"PV15_L_22_O2",244.609309057487,0.0288266377005347,22.4308163265306,"PV15_L","P. verrucosa","15",NA,"L4",22,2021-03-24 12:29:00,2021-03-24 12:49:00,"light","enriched",71.58,0.635,4,0.571370729,0.699823333,0.0183049149398395,"0",-0.00127871778068115,0.0195836327205207,100.741250640573,4.61354750446984
"715",715,"PV16_L_22_O2",215.400305887923,0.032195003342246,22.4978979591837,"PV16_L","P. verrucosa","16",NA,"L4",22,2021-03-24 12:29:00,2021-03-24 12:49:00,"light","enriched",102.72,0.61,4,2.710425685,2.379033333,0.0196389520387701,"0",-0.00127871778068115,0.0209176698194512,31.6530291129067,3.45798812591884
"716",716,"PV26_L_22_O2",224.159736797512,0.0078670205920206,22.1070204081633,"PV26_L","P. verrucosa","26",NA,"L4",22,2021-03-24 12:29:00,2021-03-24 12:49:00,"light","control",52.77,0.6,7,0.760828098,0.771423333,0.00472021235521236,"0",-0.00127871778068115,0.00599893013589351,27.9951974037796,3.33559865083525
"717",717,"PV27_L_22_O2",226.628100877379,0.00763083509513736,22.1774081632653,"PV27_L","P. verrucosa","27",NA,"L4",22,2021-03-24 12:29:00,2021-03-24 12:49:00,"light","control",51.16,0.625,7,0.489498702,0.47485,0.00476927193446085,"0",-0.00127871778068115,0.006047989715142,45.8518752753737,3.82759465918491
"718",718,"PV28_L_22_O2",190.959475418118,0.000858728222996501,21.9619591836735,"PV28_L","P. verrucosa","28",NA,"L4",22,2021-03-24 12:29:00,2021-03-24 12:49:00,"light","control",54.96,0.63,7,1.437701613,1.78275,0.000540998780487796,"0",-0.00127871778068115,0.00181971656116894,3.67464850383295,1.32830726679841
"719",719,"PV31_L_22_O2",198.690893301621,0.0110443305144468,22.2604693877551,"PV31_L","P. verrucosa","31",NA,"L4",22,2021-03-24 12:29:00,2021-03-24 12:49:00,"light","control",74.64,0.62,8,0.218633751,0.277613333,0.00684748491895702,"0",-0.00127871778068115,0.00812620269963816,105.377970872521,4.65850212421739
"722",722,"PV12_L_24_O2",219.572963781194,0.0230540441176471,23.8697959183673,"PV12_L","P. verrucosa","12",NA,"L4",24,2021-03-24 01:02:00,2021-03-24 01:22:00,"light","enriched",56.64,0.62,3,1.798010682,1.927713333,0.0142935073529412,"0",-0.0014174874036554,0.0157109947565966,29.3402448152013,3.38236260955984
"723",723,"PV14_L_24_O2",225.023446674082,0.031755550611791,24.041387755102,"PV14_L","P. verrucosa","14",NA,"L4",24,2021-03-24 01:02:00,2021-03-24 01:22:00,"light","enriched",80.57,0.595,4,1.131342037,1.377946667,0.0188945526140156,"0",-0.0014174874036554,0.020312040017671,53.0668898984432,3.97343583226477
"724",724,"PV15_L_24_O2",238.232514737903,0.0316453427419355,23.9843673469388,"PV15_L","P. verrucosa","15",NA,"L4",24,2021-03-24 01:02:00,2021-03-24 01:22:00,"light","enriched",71.58,0.635,4,0.571370729,0.699823333,0.020094792641129,"0",-0.0014174874036554,0.0215122800447844,110.662512250394,4.70738837997397
"725",725,"PV16_L_24_O2",207.073012169312,0.0343976800976802,24.1047959183673,"PV16_L","P. verrucosa","16",NA,"L4",24,2021-03-24 01:02:00,2021-03-24 01:22:00,"light","enriched",102.72,0.61,4,2.710425685,2.379033333,0.0209825848595849,"0",-0.0014174874036554,0.0224000722632403,33.8962296278449,3.52624962516837
"726",726,"PV26_L_24_O2",215.209891217622,0.0103221265032378,24.0220408163265,"PV26_L","P. verrucosa","26",NA,"L4",24,2021-03-24 01:02:00,2021-03-24 01:22:00,"light","control",52.77,0.6,7,0.760828098,0.771423333,0.00619327590194268,"0",-0.0014174874036554,0.00761076330559808,35.5171366072137,3.57282688741001
"727",727,"PV27_L_24_O2",217.489783669951,0.00964096059113295,23.8548979591837,"PV27_L","P. verrucosa","27",NA,"L4",24,2021-03-24 01:02:00,2021-03-24 01:22:00,"light","control",51.16,0.625,7,0.489498702,0.47485,0.00602560036945809,"0",-0.0014174874036554,0.00744308777311349,56.4285900457167,4.03474652867646
"728",728,"PV28_L_24_O2",183.125282610308,0.0015753058954394,24.0012653061224,"PV28_L","P. verrucosa","28",NA,"L4",24,2021-03-24 01:02:00,2021-03-24 01:22:00,"light","control",54.96,0.63,7,1.437701613,1.78275,0.000992442714126822,"0",-0.0014174874036554,0.00240993011778222,4.86649750330445,1.6027148639659
"729",729,"PV31_L_24_O2",189.047197307692,0.0139888461538461,24.0841836734694,"PV31_L","P. verrucosa","31",NA,"L4",24,2021-03-24 01:02:00,2021-03-24 01:22:00,"light","control",74.64,0.62,8,0.218633751,0.277613333,0.00867308461538458,"0",-0.0014174874036554,0.01009057201904,130.851277480048,4.87482532638569
"732",732,"PV12_L_28_O2",197.020040623827,0.023413222326454,27.8707551020408,"PV12_L","P. verrucosa","12",NA,"L4",28,2021-03-24 01:46:00,2021-03-24 02:06:00,"light","enriched",56.64,0.62,3,1.798010682,1.927713333,0.0145161978424015,"0",-0.00137336184051305,0.0158895596829145,29.6737143844262,3.39362593662408
"733",733,"PV14_L_28_O2",205.831688596059,0.0341582019704433,27.9868163265306,"PV14_L","P. verrucosa","14",NA,"L4",28,2021-03-24 01:46:00,2021-03-24 02:06:00,"light","enriched",80.57,0.595,4,1.131342037,1.377946667,0.0203241301724138,"0",-0.00137336184051305,0.0216974920129268,56.6864981912515,4.0392985895696
"734",734,"PV15_L_28_O2",215.54711087027,0.0326903613969694,27.9503469387755,"PV15_L","P. verrucosa","15",NA,"L4",28,2021-03-24 01:46:00,2021-03-24 02:06:00,"light","enriched",71.58,0.635,4,0.571370729,0.699823333,0.0207583794870756,"0",-0.00137336184051305,0.0221317413275886,113.84911737334,4.73575200992532
"735",735,"PV16_L_28_O2",190.330604803419,0.0384430598290597,28.032693877551,"PV16_L","P. verrucosa","16",NA,"L4",28,2021-03-24 01:46:00,2021-03-24 02:06:00,"light","enriched",102.72,0.61,4,2.710425685,2.379033333,0.0234502664957264,"0",-0.00137336184051305,0.0248236283362395,37.5636023131173,3.62869417221576
"736",736,"PV26_L_28_O2",198.986179482759,0.0147722413793103,27.8801632653061,"PV26_L","P. verrucosa","26",NA,"L4",28,2021-03-24 01:46:00,2021-03-24 02:06:00,"light","control",52.77,0.6,7,0.760828098,0.771423333,0.00886334482758618,"0",-0.00137336184051305,0.0102367066680992,47.7716221803175,3.86852289003138
"737",737,"PV27_L_28_O2",199.556069654183,0.0121730217456962,27.843693877551,"PV27_L","P. verrucosa","27",NA,"L4",28,2021-03-24 01:46:00,2021-03-24 02:06:00,"light","control",51.16,0.625,7,0.489498702,0.47485,0.00760813859106012,"0",-0.00137336184051305,0.00898150043157317,68.0918217408938,4.22232464183627
"738",738,"PV28_L_28_O2",165.592941965291,0.00553336303939965,27.8751632653061,"PV28_L","P. verrucosa","28",NA,"L4",28,2021-03-24 01:46:00,2021-03-24 02:06:00,"light","control",54.96,0.63,7,1.437701613,1.78275,0.00348601871482178,"0",-0.00137336184051305,0.00485938055533483,9.81280044829919,2.29382689654442
"739",739,"PV31_L_28_O2",173.125149310647,0.0182857478936426,27.9587551020408,"PV31_L","P. verrucosa","31",NA,"L4",28,2021-03-24 01:46:00,2021-03-24 02:06:00,"light","control",74.64,0.62,8,0.218633751,0.277613333,0.0113371636940584,"0",-0.00137336184051305,0.0127105255345715,164.825988110799,5.10549681636459
"742",742,"PV12_L_30_O2",192.022511564482,0.0230897744890768,29.913387755102,"PV12_L","P. verrucosa","12",NA,"L4",30,2021-03-24 02:23:00,2021-03-24 02:43:00,"light","enriched",56.64,0.62,3,1.798010682,1.927713333,0.0143156601832276,"0",-0.00147736499089669,0.0157930251741243,29.4934364220883,3.3875525942445
"743",743,"PV14_L_30_O2",200.042057605042,0.0372345518207283,30.0665510204082,"PV14_L","P. verrucosa","14",NA,"L4",30,2021-03-24 02:23:00,2021-03-24 02:43:00,"light","enriched",80.57,0.595,4,1.131342037,1.377946667,0.0221545583333333,"0",-0.00147736499089669,0.02363192332423,61.7403604977319,4.12455623378565
"744",744,"PV15_L_30_O2",205.502847551595,0.030352636022514,30.074,"PV15_L","P. verrucosa","15",NA,"L4",30,2021-03-24 02:23:00,2021-03-24 02:43:00,"light","enriched",71.58,0.635,4,0.571370729,0.699823333,0.0192739238742964,"0",-0.00147736499089669,0.0207512888651931,106.747855340078,4.67140590987516
"745",745,"PV16_L_30_O2",182.003036470152,0.0391923025583984,30.1189183673469,"PV16_L","P. verrucosa","16",NA,"L4",30,2021-03-24 02:23:00,2021-03-24 02:43:00,"light","enriched",102.72,0.61,4,2.710425685,2.379033333,0.023907304560623,"0",-0.00147736499089669,0.0253846695515197,38.412580907487,3.65098496473167
"746",746,"PV26_L_30_O2",190.523520454545,0.0134131002718212,30.0164285714286,"PV26_L","P. verrucosa","26",NA,"L4",30,2021-03-24 02:23:00,2021-03-24 02:43:00,"light","control",52.77,0.6,7,0.760828098,0.771423333,0.00804786016309272,"0",-0.00147736499089669,0.00952522515398941,44.4513525679964,3.79664251412926
"747",747,"PV27_L_30_O2",190.190142329545,0.0105849431818183,29.9192040816327,"PV27_L","P. verrucosa","27",NA,"L4",30,2021-03-24 02:23:00,2021-03-24 02:43:00,"light","control",51.16,0.625,7,0.489498702,0.47485,0.00661558948863644,"0",-0.00147736499089669,0.00809295447953313,61.3554514611335,4.11831254584667
"748",748,"PV28_L_30_O2",159.980472994857,0.00419524017945064,30.0111836734694,"PV28_L","P. verrucosa","28",NA,"L4",30,2021-03-24 02:23:00,2021-03-24 02:43:00,"light","control",54.96,0.63,7,1.437701613,1.78275,0.0026430013130539,"0",-0.00147736499089669,0.0041203663039506,8.32047044971092,2.13066569958069
"749",749,"PV31_L_30_O2",167.136121420378,0.0172523987854251,30.1258163265306,"PV31_L","P. verrucosa","31",NA,"L4",30,2021-03-24 02:23:00,2021-03-24 02:43:00,"light","control",74.64,0.62,8,0.218633751,0.277613333,0.0106964872469636,"0",-0.00147736499089669,0.0121738522378603,157.866582208776,5.06238350564888
"752",752,"PV12_L_32_O2",184.418852888745,0.020568065796937,31.857612244898,"PV12_L","P. verrucosa","12",NA,"L4",32,2021-03-24 02:56:00,2021-03-24 03:16:00,"light","enriched",56.64,0.62,3,1.798010682,1.927713333,0.0127522007941009,"0",-0.00143035085865304,0.014182551652754,26.4858810051683,3.28038028558977
"753",753,"PV14_L_32_O2",190.136764965157,0.0334716202090592,32.1897959183673,"PV14_L","P. verrucosa","14",NA,"L4",32,2021-03-24 02:56:00,2021-03-24 03:16:00,"light","enriched",80.57,0.595,4,1.131342037,1.377946667,0.0199156140243902,"0",-0.00143035085865304,0.0213459648830433,55.7681043971463,4.02299363408118
"754",754,"PV15_L_32_O2",196.878542829132,0.0263809803921569,32.1170816326531,"PV15_L","P. verrucosa","15",NA,"L4",32,2021-03-24 02:56:00,2021-03-24 03:16:00,"light","enriched",71.58,0.635,4,0.571370729,0.699823333,0.0167519225490196,"0",-0.00143035085865304,0.0181822734076727,93.5324405189869,4.53937691017755
"755",755,"PV16_L_32_O2",174.960155784205,0.0274746941045607,32.3518775510204,"PV16_L","P. verrucosa","16",NA,"L4",32,2021-03-24 02:56:00,2021-03-24 03:16:00,"light","enriched",102.72,0.61,4,2.710425685,2.379033333,0.016759563403782,"0",-0.00143035085865304,0.0181899142624351,27.5253357893016,3.31873331503288
"756",756,"PV26_L_32_O2",181.830169428639,0.0109529042200095,32.1817755102041,"PV26_L","P. verrucosa","26",NA,"L4",32,2021-03-24 02:56:00,2021-03-24 03:16:00,"light","control",52.77,0.6,7,0.760828098,0.771423333,0.0065717425320057,"0",-0.00143035085865304,0.00800209339065874,37.3433560718748,3.62282928626396
"757",757,"PV27_L_32_O2",183.624270733917,0.00984131682271217,32.0349183673469,"PV27_L","P. verrucosa","27",NA,"L4",32,2021-03-24 02:56:00,2021-03-24 03:16:00,"light","control",51.16,0.625,7,0.489498702,0.47485,0.00615082301419511,"0",-0.00143035085865304,0.00758117387284815,57.4754679209294,4.05309657282838
"758",758,"PV28_L_32_O2",151.765106535821,0.00327510296010304,32.0731836734694,"PV28_L","P. verrucosa","28",NA,"L4",32,2021-03-24 02:56:00,2021-03-24 03:16:00,"light","control",54.96,0.63,7,1.437701613,1.78275,0.00206331486486492,"0",-0.00143035085865304,0.00349366572351796,7.05494130117215,1.96780320908548
"759",759,"PV31_L_32_O2",156.854547384615,0.0159811623931624,32.2231020408163,"PV31_L","P. verrucosa","31",NA,"L4",32,2021-03-24 02:56:00,2021-03-24 03:16:00,"light","control",74.64,0.62,8,0.218633751,0.277613333,0.00990832068376069,"0",-0.00143035085865304,0.0113386715424137,147.036228813583,4.99135888425575
"762",762,"PV12_L_34_O2",173.121086008403,0.0177257563025211,33.8214897959184,"PV12_L","P. verrucosa","12",NA,"L4",34,2021-03-24 03:32:00,2021-03-24 03:52:00,"light","enriched",56.64,0.62,3,1.798010682,1.927713333,0.0109899689075631,"0",-0.00134567270739764,0.0123356416149607,23.0367809640805,3.14142360076975
"763",763,"PV14_L_34_O2",177.917931646904,0.0256828458498024,34.0067142857143,"PV14_L","P. verrucosa","14",NA,"L4",34,2021-03-24 03:32:00,2021-03-24 03:52:00,"light","enriched",80.57,0.595,4,1.131342037,1.377946667,0.0152812932806324,"0",-0.00134567270739764,0.0166269659880301,43.4393282341081,3.77366462698063
"764",764,"PV15_L_34_O2",186.158655107962,0.0228986032388664,33.9818367346939,"PV15_L","P. verrucosa","15",NA,"L4",34,2021-03-24 03:32:00,2021-03-24 03:52:00,"light","enriched",71.58,0.635,4,0.571370729,0.699823333,0.0145406130566802,"0",-0.00134567270739764,0.0158862857640778,81.72152321003,4.40454032892574
"765",765,"PV16_L_34_O2",164.635760366944,0.0220564076472402,34.0831836734694,"PV16_L","P. verrucosa","16",NA,"L4",34,2021-03-24 03:32:00,2021-03-24 03:52:00,"light","enriched",102.72,0.61,4,2.710425685,2.379033333,0.0134544086648165,"0",-0.00134567270739764,0.0148000813722142,22.3957740317928,3.11332747076063
"766",766,"PV26_L_34_O2",171.037242641129,0.00694485887096775,33.9845918367347,"PV26_L","P. verrucosa","26",NA,"L4",34,2021-03-24 03:32:00,2021-03-24 03:52:00,"light","control",52.77,0.6,7,0.760828098,0.771423333,0.00416691532258065,"0",-0.00134567270739764,0.00551258802997829,25.7255854975829,3.25136568648473
"767",767,"PV27_L_34_O2",172.64364230444,0.00496551797040167,33.841693877551,"PV27_L","P. verrucosa","27",NA,"L4",34,2021-03-24 03:32:00,2021-03-24 03:52:00,"light","control",51.16,0.625,7,0.489498702,0.47485,0.00310344873150104,"0",-0.00134567270739764,0.00444912143889868,33.7303088976208,3.52135711362947
"768",768,"PV28_L_34_O2",145.155905147783,-0.000150467980295579,33.9951224489796,"PV28_L","P. verrucosa","28",NA,"L4",34,2021-03-24 03:32:00,2021-03-24 03:52:00,"light","control",54.96,0.63,7,1.437701613,1.78275,-9.47948275862148e-05,"0",-0.00134567270739764,0.00125087787981142,2.52596290412067,0.965447649398749
"769",769,"PV31_L_34_O2",151.892900501337,0.0105734291443849,34.0187959183673,"PV31_L","P. verrucosa","31",NA,"L4",34,2021-03-24 03:32:00,2021-03-24 03:52:00,"light","control",74.64,0.62,8,0.218633751,0.277613333,0.00655552606951864,"0",-0.00134567270739764,0.00790119877691627,102.460192705869,4.63044987212798
"772",772,"PV12_L_36_O2",160.441513758434,0.0107151214574899,35.6529795918367,"PV12_L","P. verrucosa","12",NA,"L4",36,2021-03-24 04:07:00,2021-03-24 04:27:00,"light","enriched",56.64,0.62,3,1.798010682,1.927713333,0.00664337530364374,"0",-0.00156796331027754,0.00821133861392128,15.3346550568868,2.73661530959211
"773",773,"PV14_L_36_O2",166.7741943101,0.020664390706496,35.8266666666667,"PV14_L","P. verrucosa","14",NA,"L4",36,2021-03-24 04:07:00,2021-03-24 04:27:00,"light","enriched",80.57,0.595,4,1.131342037,1.377946667,0.0122953124703651,"0",-0.00156796331027754,0.0138632757806427,36.218958255453,3.59233987092783
"774",774,"PV15_L_36_O2",173.006753316239,0.0137550598290598,35.8769183673469,"PV15_L","P. verrucosa","15",NA,"L4",36,2021-03-24 04:07:00,2021-03-24 04:27:00,"light","enriched",71.58,0.635,4,0.571370729,0.699823333,0.00873446299145297,"0",-0.00156796331027754,0.0103024263017305,52.9972822244123,3.97212574472358
"775",775,"PV16_L_36_O2",153.164256781377,0.0177371457489878,35.900387755102,"PV16_L","P. verrucosa","16",NA,"L4",36,2021-03-24 04:07:00,2021-03-24 04:27:00,"light","enriched",102.72,0.61,4,2.710425685,2.379033333,0.0108196589068826,"0",-0.00156796331027754,0.0123876222171601,18.7451934208676,2.9362578904429
"776",776,"PV26_L_36_O2",157.723391204362,-0.000542935040303464,35.8152040816327,"PV26_L","P. verrucosa","26",NA,"L4",36,2021-03-24 04:07:00,2021-03-24 04:27:00,"light","control",52.77,0.6,7,0.760828098,0.771423333,-0.000325761024182078,"0",-0.00156796331027754,0.00124220228609547,5.79698336651644,1.77444092634565
"777",777,"PV27_L_36_O2",158.412844276133,-0.000959909805735407,35.6732708333333,"PV27_L","P. verrucosa","27",NA,"L4",36,2021-03-24 04:07:00,2021-03-24 04:27:00,"light","control",51.16,0.625,7,0.489498702,0.47485,-0.000599943628584629,"0",-0.00156796331027754,0.000968019681692914,7.33888776265029,2.00672134340218
"778",778,"PV28_L_36_O2",135.03043061057,-0.00406415909836968,35.7540408163265,"PV28_L","P. verrucosa","28",NA,"L4",36,2021-03-24 04:07:00,2021-03-24 04:27:00,"light","control",54.96,0.63,7,1.437701613,1.78275,-0.0025604202319729,"0",-0.00156796331027754,-0.000992456921695355,-2.00411999332676,NA
"779",779,"PV31_L_36_O2",138.357287216599,0.00257918016194334,35.90125,"PV31_L","P. verrucosa","31",NA,"L4",36,2021-03-24 04:07:00,2021-03-24 04:27:00,"light","control",74.64,0.62,8,0.218633751,0.277613333,0.00159909170040487,"0",-0.00156796331027754,0.00316705501068241,41.0693460405833,3.71769395128799
"782",782,"PV12_L_37_O2",152.617333558559,0.00109318397344711,36.8368979591837,"PV12_L","P. verrucosa","12",NA,"L4",37,2021-03-24 04:38:00,2021-03-24 04:58:00,"light","enriched",56.64,0.62,3,1.798010682,1.927713333,0.000677774063537208,"0",-0.00131406137253441,0.00199183543607162,3.71974787283262,1.34018441856399
"783",783,"PV14_L_37_O2",157.442608642937,0.00521894327030039,37.0195102040816,"PV14_L","P. verrucosa","14",NA,"L4",37,2021-03-24 04:38:00,2021-03-24 04:58:00,"light","enriched",80.57,0.595,4,1.131342037,1.377946667,0.00310527124582873,"0",-0.00131406137253441,0.00441933261836314,11.5458731510596,2.45495188129478
"784",784,"PV15_L_37_O2",163.749370656158,0.00274921187683291,37.0471428571429,"PV15_L","P. verrucosa","15",NA,"L4",37,2021-03-24 04:38:00,2021-03-24 04:58:00,"light","enriched",71.58,0.635,4,0.571370729,0.699823333,0.0017457495417889,"0",-0.00131406137253441,0.00305981091432331,15.74014293628,2.76254741010062
"785",785,"PV16_L_37_O2",146.957059589744,0.00399442735042735,37.1678571428571,"PV16_L","P. verrucosa","16",NA,"L4",37,2021-03-24 04:38:00,2021-03-24 04:58:00,"light","enriched",102.72,0.61,4,2.710425685,2.379033333,0.00243660068376068,"0",-0.00131406137253441,0.00375066205629509,5.67557554380106,1.75363791270626
"786",786,"PV26_L_37_O2",151.046685306554,-0.00671913319238903,36.8794693877551,"PV26_L","P. verrucosa","26",NA,"L4",37,2021-03-24 04:38:00,2021-03-24 04:58:00,"light","control",52.77,0.6,7,0.760828098,0.771423333,-0.00403147991543342,"0",-0.00131406137253441,-0.00271741854289901,-12.6813726470942,NA
"787",787,"PV27_L_37_O2",153.548755591421,-0.00571630922420394,36.800306122449,"PV27_L","P. verrucosa","27",NA,"L4",37,2021-03-24 04:38:00,2021-03-24 04:58:00,"light","control",51.16,0.625,7,0.489498702,0.47485,-0.00357269326512746,"0",-0.00131406137253441,-0.00225863189259305,-17.1234596469095,NA
"788",788,"PV28_L_37_O2",129.29720975976,-0.00800019305019299,37.0409795918367,"PV28_L","P. verrucosa","28",NA,"L4",37,2021-03-24 04:38:00,2021-03-24 04:58:00,"light","control",54.96,0.63,7,1.437701613,1.78275,-0.00504012162162158,"0",-0.00131406137253441,-0.00372606024908717,-7.52422768010872,NA
